index,Send,Rec,item,counts,Send_grid,Rec_grid
28492,5011000078068400,4824000115065300,농산물,3,50110,48240
28493,5013000828004100,4163000143093300,농산물,3,50130,41630
28494,5013000777063100,2711000003074400,농산물,3,50130,27110
28495,5011000265031400,1123000006082100,농산물,4,50110,11230
28496,5011000078068400,4146100139081100,농산물,3,50110,41461
28497,5011000384015100,2911000020012200,농산물,3,50110,29110
28498,5013000821028200,4729000118020100,농산물,4,50130,47290
28499,5011000437099200,2635000019057200,농산물,3,50110,26350
28500,5011000375010100,4790000610018300,농산물,23,50110,47900
28501,5011000137030100,4221000009062200,농산물,3,50110,42210
28502,4150000201062200,5013000828031200,건강식품,3,41500,50130
28503,5011000685067100,1138000021058400,농산물,3,50110,11380
28504,5013000691060200,1129000018085300,농산물,3,50130,11290
28505,1174000006063300,5013000635005300,수납가구,3,11740,50130
28506,5011000374036400,4115000039024100,수산,5,50110,41150
28507,4150000222021400,5011000379052400,주방용품,5,41500,50110
28508,5013000731055200,4217000131062100,농산물,5,50130,42170
28509,4141000031030100,5011000488006100,언더웨어,3,41410,50110
28510,5011000375010100,1111000023081100,음료,4,50110,11110
28511,5011000078068400,1135000024070200,농산물,3,50110,11350
28512,5013000731055200,4729000150098100,농산물,3,50130,47290
28513,5013000735022300,2914000007042200,농산물,4,50130,29140
28514,5013000699053300,4413100427008100,농산물,17,50130,44131
28515,5013000622057100,1141000002024200,농산물,4,50130,11410
28516,4888000638093300,5013000468060200,과자,5,48880,50130
28517,5013000812074300,1156000015066200,농산물,3,50130,11560
28518,5011000137030100,4812700051074400,농산물,6,50110,48127
28519,5013000765096400,4117300019090400,농산물,3,50130,41173
28520,5013000571005200,4155000422005200,농산물,6,50130,41550
28521,4161000297014200,5013000906033100,주방용품,10,41610,50130
28522,5011000078068400,4136000239077200,농산물,3,50110,41360
28523,5013000731055200,4136000247089100,농산물,3,50130,41360
28524,5011000424078200,2632000026017100,농산물,3,50110,26320
28525,5011000437099200,4148000702061200,농산물,3,50110,41480
28526,2729000014020400,5011000173074400,상의,3,27290,50110
28527,5011000078068400,2729000033048100,농산물,3,50110,27290
28528,5013000821028200,1129000011083400,농산물,6,50130,11290
28529,2644000009075300,5011000265073100,수산,5,26440,50110
28530,5013000731055200,2644000079009400,농산물,3,50130,26440
28531,5011000685067100,2641000037029300,농산물,3,50110,26410
28532,1165000021081200,5011000375002100,음료,3,11650,50110
28533,5011000112027300,4827000614092100,음료,3,50110,48270
28534,5011000078068400,1120000002061300,농산물,4,50110,11200
28535,5011000078068400,2726000012083400,농산물,3,50110,27260
28536,5011000685067100,2726000043005400,농산물,3,50110,27260
28537,5011000578094300,4482500732069200,농산물,4,50110,44825
28538,5011000316024300,4115000035034300,수산,5,50110,41150
28539,5013000735001200,1156000024068200,농산물,3,50130,11560
28540,5013000735001200,4146500027089100,농산물,3,50130,41465
28541,5013000610049100,1171000007070400,농산물,3,50130,11710
28542,5011000078068400,1129000012044300,농산물,4,50110,11290
28543,5013000622057100,1150000012008300,농산물,4,50130,11500
28544,5013000610049100,4159000256093400,농산물,3,50130,41590
28545,5013000734059300,2723000061037300,농산물,3,50130,27230
28546,5011000078068400,1129000017070300,농산물,6,50110,11290
28547,4159000429094300,5011000435044300,냉동/간편조리식품,5,41590,50110
28548,4311100012003100,5011000315062400,음료,5,43111,50110
28549,4148000690015300,5013000822063200,문화컨텐츠,4,41480,50130
28550,4127300021076300,5011000263024200,수산,3,41273,50110
28551,5013000354052200,4139000070065100,농산물,3,50130,41390
28552,5013000909005400,4822000241073100,농산물,5,50130,48220
28553,5011000437099200,2629000009024400,농산물,3,50110,26290
28554,5013000731055200,4413100123099300,농산물,3,50130,44131
28555,5011000078068400,4127100021054100,농산물,4,50110,41271
28556,5011000078068400,4117100020001100,농산물,3,50110,41171
28557,5013000735022300,3020000045003100,농산물,4,50130,30200
28558,5011000326012100,2638000008095100,농산물,6,50110,26380
28559,3023000062009100,5011000173082300,헤어케어,3,30230,50110
28560,5011000078068400,2820000033022100,농산물,11,50110,28200
28561,5011000078068400,4719000214033300,농산물,4,50110,47190
28562,5013000043045200,1162000003072300,농산물,11,50130,11620
28563,5011000318010300,4413100328060300,농산물,6,50110,44131
28564,5011000199044400,2723000095092200,농산물,5,50110,27230
28565,5011000078068400,4113100014006200,농산물,3,50110,41131
28566,4148000489065400,5011000374026200,문화컨텐츠,4,41480,50110
28567,5013000316011400,2818500001088300,농산물,6,50130,28185
28568,5011000078068400,4128500057037200,농산물,5,50110,41285
28569,5011001108036200,4159000606086300,농산물,4,50110,41590
28570,5013000403077100,4678000656070200,농산물,6,50130,46780
28571,5013000735022300,4678000038064200,농산물,3,50130,46780
28572,5011000850094200,4159000785040400,농산물,5,50110,41590
28573,5013000731055200,4119900013004300,농산물,3,50130,41199
28574,5011000078068400,1168000021077100,농산물,3,50110,11680
28575,4119900005091100,5011000309044300,아우터,3,41199,50110
28576,5011000213090100,2826000121074100,농산물,3,50110,28260
28577,5011000595017300,4136000309025200,음반,3,50110,41360
28578,5013000704063400,4480000414039100,농산물,8,50130,44800
28579,4146100146003300,5011000319058300,문구/사무용품,10,41461,50110
28580,5013000610049100,1117000003022100,농산물,3,50130,11170
28581,5013000704063400,4425000036040300,농산물,3,50130,44250
28582,5013000828061300,2818500023036300,농산물,3,50130,28185
28583,5011000137030100,2723000046050400,농산물,3,50110,27230
28584,5011000313025300,2917000006094300,수산,4,50110,29170
28585,4136000216029100,5011000319036400,반려동물,5,41360,50110
28586,4150000071079400,5011000476100300,수산,4,41500,50110
28587,5013000731055200,4420000357094200,농산물,7,50130,44200
28588,5011000213090100,2653000031058100,농산물,3,50110,26530
28589,5011000078068400,4161000318053400,농산물,3,50110,41610
28590,5011000680066100,1123000012064400,농산물,3,50110,11230
28591,2771000366089100,5011000311087400,농산물,7,27710,50110
28592,5013000733024100,4167000300088400,농산물,8,50130,41670
28593,4137000019060200,5011000429007300,스킨케어,3,41370,50110
28594,5011000078068400,4513000222011200,농산물,3,50110,45130
28595,5011000078068400,1130500019045300,농산물,3,50110,11305
28596,5013000734079400,4157000260032200,축산,3,50130,41570
28597,5011000199044400,4211000887024300,농산물,3,50110,42110
28598,2717000001080400,5013000822055300,홈데코,3,27170,50130
28599,5011000213090100,4413300186036100,농산물,3,50110,44133
28600,5013000821028200,4148000446030300,농산물,3,50130,41480
28601,5013000824069200,2820000019054400,농산물,8,50130,28200
28602,5011000078068400,4713001176026400,농산물,5,50110,47130
28603,5011000265005100,2817000016032400,농산물,3,50110,28170
28604,4514000398092200,5011000078068400,농산물,3,45140,50110
28605,5011000272040300,4812900030085100,농산물,3,50110,48129
28606,5011000137030100,2917000048016100,농산물,3,50110,29170
28607,5011000263038300,4146100140078200,기타식품,4,50110,41461
28608,5013000802091200,4511300073023200,농산물,4,50130,45113
28609,5011001074083100,4580000547091200,농산물,5,50110,45800
28610,5011000109060400,1129000014013100,축산,3,50110,11290
28611,5011000215098200,2824500039058300,냉동/간편조리식품,5,50110,28245
28612,5011000272063400,4511100058067200,농산물,4,50110,45111
28613,5011000595017300,1141000004069300,음반,3,50110,11410
28614,5013000824069200,4165000656065400,농산물,3,50130,41650
28615,5011000078068400,4113100026088100,농산물,4,50110,41131
28616,5011000078068400,4615000657024100,농산물,3,50110,46150
28617,5011000429098400,4679000377038400,농산물,3,50110,46790
28618,5013000859031200,1159000008079100,농산물,3,50130,11590
28619,5011000479072300,1162000012068100,농산물,5,50110,11620
28620,5013000731055200,4831000236024200,농산물,3,50130,48310
28621,5011000178007200,4145000006066100,음료,3,50110,41450
28622,5013000731055200,2915500004013400,농산물,3,50130,29155
28623,5011000595017300,1120000010061400,음반,3,50110,11200
28624,5011000861019200,2729000032045200,농산물,5,50110,27290
28625,5013000802057100,1171000010062300,농산물,16,50130,11710
28626,5013000821028200,4113500022076200,농산물,3,50130,41135
28627,4150000061014400,5011000595097200,냉동/간편조리식품,3,41500,50110
28628,5013000610049100,4146500037011400,농산물,3,50130,41465
28629,5013000610049100,1120000013002300,농산물,5,50130,11200
28630,4377000254047200,5013000647011200,기타스포츠/레저,4,43770,50130
28631,1156000018005100,5013000866067300,주방용품,10,11560,50130
28632,5011000258018200,4723000494037100,수산,3,50110,47230
28633,1153000017005200,5011000265053300,다이어트식품,3,11530,50110
28634,5013000832003400,4148000613097100,농산물,4,50130,41480
28635,4157000306018300,5013000877009100,가공식품,4,41570,50130
28636,4148000690015300,5011000371085100,문화컨텐츠,3,41480,50110
28637,5013000622057100,2629000010088400,농산물,3,50130,26290
28638,5013000610049100,1120000007014200,농산물,4,50130,11200
28639,3023000012008100,5011000259013100,냉동/간편조리식품,3,30230,50110
28640,5011000078068400,2614000012060400,농산물,3,50110,26140
28641,5013000459099100,4812300028058300,농산물,4,50130,48123
28642,5011000175041200,4273000645034100,음료,3,50110,42730
28643,5011000078068400,4113100002017400,농산물,3,50110,41131
28644,5013000738004300,1165000005063400,농산물,4,50130,11650
28645,5011000132071400,2917000069100300,수산,17,50110,29170
28646,4146100238100100,5011000173041100,반려동물,3,41461,50110
28647,5013000731055200,2920000106082300,농산물,3,50130,29200
28648,2626000011052400,5011000159093300,냉동/간편조리식품,3,26260,50110
28649,5011000262035400,4159000383033300,기타식품,4,50110,41590
28650,4157000306018300,5011000036072100,가공식품,3,41570,50110
28651,4136000191019100,5011000595017300,음료,5,41360,50110
28652,5011000078068400,4127300025024200,농산물,5,50110,41273
28653,4146100146003300,5011000373020100,문구/사무용품,3,41461,50110
28654,5013000766068200,4159000250069200,농산물,3,50130,41590
28655,4111500010064300,5013000853038100,냉동/간편조리식품,4,41115,50130
28656,5013000043054100,4719000493010400,농산물,7,50130,47190
28657,5011000525070400,1171000030069300,농산물,5,50110,11710
28658,5013000170064100,1168000015013400,가공식품,4,50130,11680
28659,5011000137030100,4119700008073400,농산물,3,50110,41197
28660,4159000429094300,5011000317097400,냉동/간편조리식품,4,41590,50110
28661,4146100146003300,5011000318065300,문구/사무용품,11,41461,50110
28662,5013000731055200,4380000656037100,농산물,3,50130,43800
28663,5013000568007400,4824000469063300,농산물,3,50130,48240
28664,4136000216029100,5011000220001200,반려동물,5,41360,50110
28665,5011000266068400,3017000001096300,농산물,5,50110,30170
28666,5011000374036400,4278000858083200,수산,3,50110,42780
28667,4159000429094300,5011000434100200,가공식품,3,41590,50110
28668,5011000084097300,2826000142063300,건강식품,5,50110,28260
28669,4148000690043300,5011000319043100,문화컨텐츠,3,41480,50110
28670,4148000690015300,5011000214094300,문화컨텐츠,3,41480,50110
28671,5011000078068400,4420000336069200,농산물,3,50110,44200
28672,5013000740006400,4115000033037100,농산물,3,50130,41150
28673,5011000078068400,1121500019008400,농산물,3,50110,11215
28674,5013000610049100,4127100045058100,농산물,5,50130,41271
28675,5011000375010100,1147000005034300,음료,3,50110,11470
28676,5011000217020200,4128100157061400,축산,3,50110,41281
28677,5011000366070100,4111500010084100,농산물,3,50110,41115
28678,5013000771032200,1144000020086300,농산물,13,50130,11440
28679,1153000017005200,5011000265065400,가공식품,3,11530,50110
28680,2717000015069400,5011000215089100,계절가전,3,27170,50110
28681,5013000731079400,3014000015009400,농산물,3,50130,30140
28682,5011001027024400,4511100007008400,농산물,5,50110,45111
28683,5013000731055200,4213000328043100,농산물,3,50130,42130
28684,5011000974097100,3120000146084300,농산물,6,50110,31200
28685,5013000664028400,4784000259080100,농산물,5,50130,47840
28686,2811000173097100,5011000318043400,자동차용품,10,28110,50110
28687,2826000016049200,5011000314035200,주방가구,4,28260,50110
28688,5013000675081300,4215000401031100,농산물,3,50130,42150
28689,5011000078068400,4213000333071400,농산물,3,50110,42130
28690,1129000014045300,5013000782099400,아우터,3,11290,50130
28691,1174000021082100,5011000263067200,의료용품,3,11740,50110
28692,5013000610049100,1168000029014400,농산물,3,50130,11680
28693,5011000078068400,1171000023083400,농산물,3,50110,11710
28694,5011000485091400,4113500019087300,농산물,3,50110,41135
28695,5013000731055200,4128100027015300,농산물,4,50130,41281
28696,4148000690015300,5011000374016300,문화컨텐츠,3,41480,50110
28697,4117300019066300,5011000264087200,기타식품,3,41173,50110
28698,5013000871011100,2644000002011100,농산물,7,50130,26440
28699,5013000668021300,4511100021087400,농산물,5,50130,45111
28700,5013000610049100,1150000020011100,농산물,3,50130,11500
28701,5011000078068400,4723000611089400,농산물,3,50110,47230
28702,5011000137030100,4137000033074400,농산물,3,50110,41370
28703,4681000351089100,5011000374014400,수산,5,46810,50110
28704,5011000078068400,4128700016085200,농산물,3,50110,41287
28705,5013000731055200,3120000135022300,농산물,5,50130,31200
28706,5011000214005200,4127300065073100,공구,3,50110,41273
28707,5013000731055200,4137000018044300,농산물,3,50130,41370
28708,5011000685067100,4127300023008300,농산물,3,50110,41273
28709,5011000685067100,4725000557041100,농산물,4,50110,47250
28710,5013000765096400,1168000008075100,농산물,3,50130,11680
