item,counts,Rec1,Rec2,Rec3,Rec4,Rec5,Rec6,Rec7,Rec8,Rec9,Rec10,Rec11,Rec12,Rec13,Rec14,Rec15,Rec16,Send_1~5,Send_6~9,Send_10,Send_11~16
농산물,3,4,1,1,5,0,0,0,0,4,6,0,0,5,3,0,0,9,7,0,14
농산물,4,4,5,2,1,0,0,0,3,0,2,0,2,3,2,0,0,7,7,8,18
수산,4,1,1,5,9,0,0,0,0,0,4,0,5,3,2,0,0,7,4,6,9
건강식품,5,5,0,1,1,0,0,0,4,8,8,0,1,5,3,0,0,24,0,9,12
음반,5,1,1,6,8,0,0,0,0,1,0,0,7,1,3,0,0,7,14,5,11
농산물,8,4,1,2,7,3,0,0,0,4,3,0,8,6,3,0,0,9,13,3,4
가공식품,3,5,0,1,3,0,0,0,0,2,3,0,5,6,4,0,0,10,1,7,7
농산물,3,4,1,1,9,5,0,0,0,1,1,0,5,5,4,0,0,7,6,8,5
음반,3,1,1,5,4,5,0,0,0,0,1,0,4,6,3,0,0,7,14,5,11
농산물,3,4,1,3,1,0,0,0,0,2,0,0,3,0,2,0,0,7,7,8,18
농산물,3,4,1,5,9,0,0,0,3,0,0,0,2,2,2,0,0,9,8,4,9
농산물,3,1,1,3,0,5,0,0,0,1,8,0,1,7,1,0,0,9,10,1,12
다이어트식품,3,5,0,1,1,0,0,0,3,7,8,0,1,2,4,0,0,10,1,7,7
상의,3,5,0,1,1,0,0,0,3,1,8,0,3,8,4,0,0,10,3,1,4
농산물,4,2,9,1,5,5,0,0,0,2,2,0,5,9,3,0,0,7,6,0,7
농산물,3,1,1,2,9,0,0,0,0,1,8,0,7,1,4,0,0,9,7,0,14
주방용품,3,5,0,1,1,0,0,0,2,4,9,0,8,3,4,0,0,12,3,3,7
건강식품,3,5,0,1,1,0,0,0,4,3,0,0,0,7,3,0,0,18,7,3,12
농산물,3,4,1,1,7,3,0,0,0,0,8,0,9,9,4,0,0,9,10,1,12
농산물,3,4,1,2,8,5,0,0,0,1,8,0,8,0,3,0,0,7,7,8,18
농산물,3,4,1,6,5,0,0,0,5,1,6,0,6,2,2,0,0,9,10,1,12
농산물,6,4,2,7,5,0,0,0,4,4,8,0,2,7,1,0,0,7,8,5,13
농산물,3,1,1,3,0,5,0,0,0,2,0,0,8,9,4,0,0,9,5,6,4
농산물,11,4,2,8,3,0,0,0,0,9,3,0,5,9,3,0,0,9,13,4,11
농산물,3,4,1,5,7,0,0,0,2,0,8,0,8,5,3,0,0,9,7,0,14
기타식품,6,2,8,2,0,0,0,0,0,0,5,0,2,2,2,0,0,7,3,3,16
농산물,7,1,1,7,1,0,0,0,0,2,6,0,1,4,3,0,0,7,9,3,15
수산,3,4,1,3,7,0,0,0,0,3,9,0,2,5,3,0,0,7,7,9,7
농산물,6,3,0,1,7,0,0,0,0,0,6,0,5,1,3,0,0,7,7,8,18
농산물,3,4,8,3,3,0,0,0,2,0,4,0,8,2,3,0,0,9,7,0,14
농산물,11,2,7,2,3,0,0,0,0,9,3,0,5,6,4,0,0,9,7,0,14
공구,10,5,0,1,3,0,0,0,7,3,2,0,8,2,3,0,0,15,0,4,5
음반,3,1,1,3,5,0,0,0,0,3,4,0,7,3,4,0,0,7,14,5,11
음료,3,4,7,8,3,0,0,0,0,2,3,0,5,4,3,0,0,7,3,7,11
농산물,4,4,3,1,1,1,0,0,0,5,9,0,8,1,2,0,0,7,6,4,17
수산,4,5,0,1,1,0,0,0,3,6,7,0,7,3,1,0,0,10,3,1,13
음료,3,5,0,1,1,0,0,0,3,7,2,0,1,4,2,0,0,10,10,9,3
수산,4,4,1,1,9,5,0,0,0,1,7,0,9,1,2,0,0,7,4,6,9
기타패션의류,3,5,0,1,1,0,0,0,3,7,3,0,0,2,4,0,0,16,3,4,12
농산물,3,1,1,4,1,0,0,0,0,1,9,0,7,3,1,0,0,7,7,7,20
음료,4,5,0,1,1,0,0,0,2,1,5,0,6,9,3,0,0,22,3,4,11
농산물,18,4,2,1,3,0,0,0,3,6,9,0,8,9,4,0,0,7,7,0,12
농산물,3,4,4,2,7,0,0,0,4,1,8,0,3,8,2,0,0,7,14,5,14
문화컨텐츠,3,4,3,1,1,3,0,0,0,0,2,0,6,3,4,0,0,7,6,9,10
농산물,4,4,5,1,1,1,0,0,0,2,3,0,7,1,1,0,0,7,7,8,18
PC,3,5,0,1,1,0,0,0,4,3,5,0,8,6,4,0,0,10,0,9,17
농산물,5,1,1,5,6,0,0,0,0,2,3,0,2,3,1,0,0,7,8,0,14
농산물,4,1,1,5,0,0,0,0,0,1,5,0,3,8,1,0,0,9,13,3,4
주방가전,15,4,1,2,1,0,0,0,0,0,2,0,1,8,2,0,0,7,14,5,11
농산물,6,4,8,1,2,5,0,0,0,0,5,0,3,8,2,0,0,9,11,0,10
하의,3,5,0,1,1,0,0,0,3,1,8,0,4,9,1,0,0,18,5,0,12
농산물,3,1,1,6,8,0,0,0,0,1,8,0,5,5,1,0,0,7,4,7,4
가공식품,5,5,0,1,1,0,0,1,0,7,7,0,9,8,1,0,0,10,3,1,13
수산,30,4,1,5,9,0,0,0,1,4,6,0,8,3,1,0,0,7,10,4,13
수산,4,2,6,5,3,0,0,0,0,1,6,0,1,9,3,0,0,7,4,6,9
농산물,3,4,7,2,3,0,0,0,6,3,8,0,8,8,1,0,0,7,7,8,18
농산물,5,2,6,4,4,0,0,0,1,6,2,0,7,6,3,0,0,9,14,8,6
농산물,4,4,1,2,7,1,0,0,0,5,5,0,1,2,1,0,0,9,6,8,14
농산물,5,4,4,2,0,0,0,0,2,8,8,0,9,9,2,0,0,9,7,0,14
농산물,7,3,0,2,0,0,0,0,0,7,5,0,1,8,2,0,0,7,4,3,10
농산물,23,4,5,1,3,0,0,0,1,8,5,0,0,4,4,0,0,9,8,4,9
기타식품,3,4,1,2,7,1,0,0,0,5,3,0,1,1,1,0,0,7,10,5,2
농산물,3,4,2,1,3,0,0,0,2,8,6,0,1,7,3,0,0,9,7,6,13
농산물,3,4,5,2,1,0,0,0,1,9,4,0,7,0,3,0,0,7,9,8,8
침실가구,5,5,0,1,1,0,0,0,2,6,6,0,5,8,2,0,0,16,11,4,9
농산물,3,4,1,2,8,1,0,0,0,8,7,0,7,0,2,0,0,7,6,4,17
수산,3,2,6,2,9,0,0,0,0,1,5,0,2,7,3,0,0,7,9,0,17
농산물,5,2,8,2,0,0,0,0,0,1,4,0,6,8,4,0,0,9,13,3,14
농산물,3,4,1,4,8,0,0,0,6,6,7,0,4,7,3,0,0,9,9,2,14
농산물,20,5,0,1,1,0,0,0,4,2,7,0,7,9,1,0,0,23,6,6,11
농산물,5,4,1,3,1,0,0,0,0,0,2,0,6,6,1,0,0,9,10,1,12
아우터,3,5,0,1,3,0,0,0,2,6,8,0,9,4,1,0,0,10,3,1,4
농산물,3,4,4,1,3,1,0,0,0,3,2,0,7,2,4,0,0,7,7,8,18
반려동물,3,5,0,1,1,0,0,0,3,7,4,0,0,9,2,0,0,14,6,3,20
농산물,3,2,6,4,4,0,0,0,0,2,6,0,0,2,3,0,0,9,10,1,12
농산물,4,1,1,6,5,0,0,0,0,2,7,0,7,3,2,0,0,9,10,1,12
하의,5,5,0,1,3,0,0,0,8,6,7,0,4,6,3,0,0,16,5,9,6
농산물,4,1,1,5,9,0,0,0,0,1,2,0,8,0,4,0,0,9,7,0,14
음반,3,1,1,2,1,5,0,0,0,0,6,0,0,4,3,0,0,7,14,5,11
문화컨텐츠,5,5,0,1,1,0,0,0,3,1,8,0,3,8,1,0,0,7,0,5,5
농산물,3,5,0,1,3,0,0,0,8,6,2,0,6,8,2,0,0,18,4,8,13
농산물,4,2,9,1,7,0,0,0,0,7,1,0,7,6,2,0,0,7,4,7,12
농산물,6,1,1,4,7,0,0,0,0,1,7,0,2,0,4,0,0,9,7,0,14
이미용가전,3,5,0,1,1,0,0,0,3,7,3,0,3,1,3,0,0,18,5,1,13
농산물,3,4,6,1,3,0,0,0,3,1,3,0,8,6,3,0,0,7,8,2,12
건강식품,3,5,0,1,1,0,0,0,2,6,4,0,5,8,1,0,0,10,6,1,11
농산물,3,4,4,1,8,0,0,0,3,8,8,0,0,4,1,0,0,7,4,7,4
농산물,3,1,1,5,3,0,0,0,0,0,4,0,9,4,1,0,0,7,7,8,18
농산물,3,4,1,3,7,0,0,0,0,3,9,0,7,0,1,0,0,7,14,5,14
농산물,10,5,0,1,3,0,0,0,7,4,6,0,8,7,4,0,0,21,5,8,12
농산물,3,2,8,1,8,5,0,0,0,2,7,0,1,4,4,0,0,9,10,0,10
농산물,3,1,1,5,4,5,0,0,0,0,3,0,1,0,2,0,0,7,7,8,18
농산물,3,4,1,1,1,1,0,0,0,1,3,0,8,2,4,0,0,9,9,8,8
농산물,4,2,6,2,3,0,0,0,0,0,6,0,4,1,3,0,0,9,10,4,17
가공식품,6,1,1,6,5,0,0,0,0,0,5,0,3,5,2,0,0,7,4,2,10
농산물,3,4,8,1,2,3,0,0,0,3,0,0,6,2,4,0,0,9,12,2,10
농산물,3,4,7,9,0,0,0,0,3,8,3,0,4,5,4,0,0,7,7,8,18
농산물,10,2,6,3,5,0,0,0,0,0,4,0,8,9,2,0,0,7,17,5,10
상의,3,5,0,1,1,0,0,0,1,1,2,0,1,5,1,0,0,12,0,1,8
하의,3,5,0,1,1,0,0,0,0,9,1,0,5,0,3,0,0,16,1,6,4
농산물,4,4,1,3,6,0,0,0,2,6,1,0,8,6,4,0,0,9,7,4,15
음료,3,5,0,1,1,0,0,0,0,4,8,0,4,9,3,0,0,17,3,6,12
농산물,3,4,1,5,0,0,0,0,0,8,0,0,9,7,2,0,0,9,8,4,12
음료,3,1,1,4,4,0,0,0,0,1,9,0,3,0,4,0,0,7,10,9,12
농산물,4,1,1,4,4,0,0,0,0,2,0,0,8,6,4,0,0,9,14,1,7
가공식품,4,5,0,1,1,0,0,0,3,1,9,0,5,0,4,0,0,9,2,9,11
가공식품,3,5,0,1,1,0,0,0,3,1,6,0,3,6,4,0,0,19,6,9,16
가공식품,3,4,3,7,3,0,0,0,3,4,5,0,3,7,1,0,0,7,5,2,7
주방용품,7,5,0,1,1,0,0,0,3,1,5,0,5,8,4,0,0,18,8,5,18
농산물,3,3,0,1,1,0,0,0,0,6,8,0,9,2,4,0,0,7,6,0,7
농산물,3,4,1,3,9,0,0,0,0,7,7,0,7,9,2,0,0,9,10,5,7
농산물,3,1,1,6,8,0,0,0,0,1,2,0,2,0,4,0,0,9,7,0,14
음료,3,1,1,3,8,0,0,0,0,2,0,0,6,0,2,0,0,7,8,5,7
농산물,4,4,1,1,3,3,0,0,0,1,5,0,0,6,4,0,0,7,10,5,2
농산물,5,1,1,6,5,0,0,0,0,1,2,0,9,6,2,0,0,9,9,3,11
농산물,3,1,1,7,4,0,0,0,0,0,3,0,3,8,3,0,0,9,10,8,14
수산,5,4,4,2,0,0,0,0,3,2,5,0,1,5,3,0,0,7,7,9,5
농산물,10,4,1,2,7,3,0,0,0,5,6,0,2,0,3,0,0,9,13,4,11
음료,3,5,0,1,1,0,0,0,2,1,3,0,7,0,1,0,0,16,5,6,6
농산물,3,3,0,1,7,0,0,0,0,1,7,0,8,3,2,0,0,7,3,3,10
건강식품,3,5,0,1,1,0,0,0,2,1,5,0,3,6,3,0,0,19,6,9,16
농산물,4,4,1,2,8,5,0,0,0,4,9,0,0,8,1,0,0,9,10,1,12
문화컨텐츠,3,5,0,1,3,0,0,0,8,1,7,0,8,7,3,0,0,17,15,0,9
농산물,3,4,2,1,3,0,0,0,3,5,9,0,8,1,2,0,0,9,7,6,13
농산물,4,4,6,1,1,0,0,0,0,2,8,0,1,8,1,0,0,9,10,3,16
농산물,25,4,1,6,5,0,0,0,6,3,9,0,0,6,1,0,0,7,17,5,10
농산물,4,2,6,1,4,0,0,0,0,0,4,0,5,7,4,0,0,7,9,2,7
음반,3,1,1,4,7,0,0,0,0,1,5,0,0,5,4,0,0,7,14,5,11
농산물,4,1,1,1,7,0,0,0,0,0,9,0,2,3,3,0,0,9,7,0,10
농산물,5,4,1,5,9,0,0,0,5,2,3,0,4,5,4,0,0,9,14,6,17
농산물,3,4,6,1,5,0,0,0,5,9,9,0,7,2,3,0,0,9,7,0,14
농산물,3,2,8,2,0,0,0,0,0,4,9,0,7,7,3,0,0,9,10,1,9
가공식품,5,5,0,1,1,0,0,0,3,7,2,0,0,7,3,0,0,20,1,3,6
문화컨텐츠,3,5,0,1,3,0,0,0,8,9,7,0,8,6,3,0,0,17,15,0,9
농산물,3,4,1,4,6,3,0,0,0,0,5,0,6,2,3,0,0,7,3,3,10
농산물,3,4,1,5,9,0,0,0,1,7,8,0,4,7,4,0,0,9,7,0,14
수산,3,2,6,7,1,0,0,0,0,8,3,0,4,7,4,0,0,7,16,2,12
농산물,3,4,6,8,8,0,0,0,4,2,1,0,8,4,2,0,0,9,10,1,12
농산물,3,4,7,1,1,1,0,0,2,1,6,0,0,9,2,0,0,9,14,7,10
기타식품,4,5,0,1,1,0,0,0,1,7,4,0,9,7,2,0,0,21,7,4,12
농산물,4,2,6,5,3,0,0,0,0,3,1,0,4,9,2,0,0,9,10,1,12
농산물,4,4,3,7,7,0,0,0,3,1,8,0,7,4,2,0,0,7,7,8,18
바디케어,4,5,0,1,1,0,0,0,3,7,3,0,2,0,1,0,0,16,8,3,15
가공식품,3,5,0,1,1,0,0,0,5,4,3,0,8,8,2,0,0,17,11,6,21
농산물,3,2,6,3,5,0,0,0,0,1,5,0,9,2,4,0,0,7,7,8,18
문구/사무용품,84,5,0,1,1,0,0,0,3,1,4,0,4,0,4,0,0,12,8,8,7
주방용품,4,5,0,1,1,0,0,1,0,3,4,0,2,2,3,0,0,14,7,3,11
농산물,3,2,6,5,0,0,0,0,0,0,6,0,6,8,2,0,0,9,12,2,10
농산물,3,4,1,1,1,5,0,0,0,0,4,0,0,1,2,0,0,7,7,8,18
농산물,3,4,1,2,8,1,0,0,1,2,5,0,2,5,4,0,0,7,7,8,18
주방가구,3,5,0,1,1,0,0,0,4,3,4,0,3,5,1,0,0,16,11,5,18
농산물,13,1,1,7,4,0,0,0,0,2,0,0,4,3,4,0,0,7,10,5,12
농산물,3,4,1,1,1,7,0,0,0,2,7,0,3,0,3,0,0,9,7,0,14
수산,3,4,1,3,6,0,0,0,3,1,7,0,1,4,3,0,0,7,4,0,13
농산물,3,2,6,1,1,0,0,0,0,0,2,0,7,0,3,0,0,9,10,2,12
농산물,3,4,1,1,3,1,0,0,0,1,3,0,8,7,4,0,0,7,13,9,18
음료,3,2,6,1,1,0,0,0,0,0,2,0,7,3,2,0,0,9,15,0,11
생활용품,3,5,0,1,1,0,0,0,4,3,4,0,3,4,2,0,0,12,4,2,8
농산물,3,2,9,1,4,0,0,0,0,0,7,0,9,4,3,0,0,7,6,9,21
가공식품,4,5,0,1,1,0,0,0,1,7,3,0,3,8,1,0,0,15,4,8,10
수산,3,5,0,1,1,0,0,0,3,6,8,0,2,8,2,0,0,20,4,5,17
농산물,4,2,6,7,1,0,0,0,2,0,3,0,6,6,2,0,0,7,4,2,11
농산물,3,2,6,2,9,0,0,0,0,0,5,0,0,9,4,0,0,7,14,5,14
농산물,3,2,8,1,7,0,0,0,0,1,2,0,0,2,1,0,0,7,7,8,18
농산물,3,4,1,5,7,0,0,0,2,1,1,0,3,8,4,0,0,9,7,0,14
농산물,3,4,1,2,2,0,0,0,3,0,2,0,7,5,3,0,0,9,8,2,13
농산물,3,1,1,1,1,0,0,0,0,2,5,0,4,4,4,0,0,9,10,1,12
농산물,3,1,1,7,4,0,0,0,0,1,6,0,2,2,2,0,0,9,7,0,14
가공식품,7,5,0,1,3,0,0,0,8,6,6,0,0,7,3,0,0,10,0,9,8
농산물,3,2,7,2,0,0,0,0,0,0,5,0,5,8,4,0,0,9,10,1,12
농산물,3,2,8,2,6,0,0,0,1,0,6,0,7,5,3,0,0,9,15,0,12
농산물,3,4,1,5,5,0,0,0,3,8,0,0,7,4,3,0,0,9,14,8,12
농산물,3,4,1,1,3,3,0,0,0,1,1,0,1,7,2,0,0,9,4,3,19
주방용품,9,5,0,1,1,0,0,0,4,2,3,0,9,1,1,0,0,14,6,4,3
반려동물,3,5,0,1,1,0,0,0,3,1,4,0,9,9,3,0,0,14,3,6,12
농산물,3,4,1,5,7,0,0,0,2,6,2,0,8,4,3,0,0,7,8,8,16
농산물,3,2,6,3,5,0,0,0,0,2,0,0,4,7,1,0,0,9,14,7,12
농산물,3,4,2,7,7,0,0,0,6,5,1,0,3,8,1,0,0,7,4,7,4
농산물,3,2,8,2,6,0,0,0,1,3,9,0,9,0,3,0,0,9,9,5,5
농산물,3,4,1,5,0,0,0,0,0,8,0,0,3,9,2,0,0,7,14,5,14
냉동/간편조리식품,24,1,1,3,0,5,0,0,0,2,5,0,2,1,1,0,0,7,8,3,16
농산물,5,2,7,2,9,0,0,0,0,0,6,0,9,1,1,0,0,7,4,5,9
수납가구,4,5,0,1,1,0,0,0,4,7,7,0,7,7,1,0,0,18,4,2,16
농산물,3,4,8,7,3,0,0,0,1,9,3,0,1,3,1,0,0,9,10,5,3
농산물,4,4,8,3,1,0,0,0,3,1,3,0,3,8,4,0,0,9,12,4,14
공구,6,5,0,1,1,0,0,0,2,6,4,0,9,9,3,0,0,12,2,3,12
축산,10,5,0,1,3,0,0,0,8,1,8,0,8,7,3,0,0,24,4,5,16
문화컨텐츠,4,5,0,1,1,0,0,0,3,8,4,0,1,3,1,0,0,17,15,9,11
농산물,3,4,3,1,3,0,0,0,7,0,7,0,6,4,4,0,0,9,9,9,11
기타디지털/가전,6,5,0,1,1,0,0,0,1,6,9,0,9,7,3,0,0,10,0,9,11
생활용품,5,4,3,1,1,3,0,0,0,2,3,0,2,3,4,0,0,7,4,0,14
농산물,3,1,1,3,5,0,0,0,0,1,7,0,8,3,4,0,0,9,14,9,4
농산물,3,4,1,8,3,0,0,0,4,3,9,0,8,5,3,0,0,9,14,7,10
농산물,3,4,4,1,3,3,0,0,2,0,1,0,4,4,3,0,0,9,15,2,12
문화컨텐츠,5,5,0,1,1,0,0,0,2,1,4,0,3,3,4,0,0,17,15,0,9
농산물,3,2,6,2,6,0,0,0,0,0,4,0,8,8,4,0,0,9,15,5,11
농산물,6,2,9,1,7,0,0,0,0,9,7,0,3,2,1,0,0,7,6,4,17
농산물,3,2,6,3,2,0,0,0,0,1,5,0,4,7,1,0,0,9,7,0,14
농산물,4,4,7,2,9,0,0,0,1,6,2,1,0,0,2,0,0,9,10,1,12
상의,4,5,0,1,1,0,0,0,4,3,0,0,1,5,2,0,0,16,0,1,12
주방가구,4,5,0,1,1,0,0,0,4,1,9,0,2,2,3,0,0,18,4,2,16
상의,3,5,0,1,1,0,0,0,3,1,4,0,4,9,3,0,0,10,1,3,13
농산물,7,1,1,2,3,0,0,0,0,1,4,0,5,6,1,0,0,9,9,6,4
농산물,4,1,1,5,0,0,0,0,0,1,4,0,6,5,2,0,0,7,7,8,18
농산물,3,4,6,7,1,0,0,0,4,0,3,0,9,0,2,0,0,7,7,7,20
농산물,3,4,2,1,5,0,0,0,8,2,1,0,8,7,1,0,0,9,10,8,10
생활용품,7,5,0,1,1,0,0,0,0,7,4,0,8,5,1,0,0,19,6,9,16
농산물,7,4,1,2,1,0,0,0,0,1,0,0,1,2,1,0,0,9,13,2,13
생활가전,3,5,0,1,1,0,0,0,4,6,8,0,3,0,3,0,0,19,7,4,3
농산물,5,2,8,2,0,0,0,0,0,0,5,0,8,2,2,0,0,9,13,6,14
농산물,4,5,0,1,3,0,0,0,8,0,4,0,3,1,2,0,0,14,5,6,8
농산물,3,4,6,1,3,0,0,0,1,7,2,0,1,1,3,0,0,7,7,8,18
농산물,7,4,4,2,7,0,0,0,4,1,7,0,8,0,4,0,0,9,4,3,10
농산물,3,5,0,1,3,0,0,0,8,0,4,0,3,1,2,0,0,21,7,7,16
농산물,3,4,3,7,4,5,0,0,0,4,5,0,6,0,2,0,0,7,12,5,14
주방가구,3,5,0,1,1,0,0,0,3,0,9,0,5,7,3,0,0,4,2,6,15
농산물,3,4,2,1,5,0,0,0,4,4,3,0,7,8,2,0,0,7,8,6,14
농산물,3,4,4,1,3,3,0,0,1,8,1,0,8,5,3,0,0,7,7,8,18
상의,3,5,0,1,1,0,0,0,3,7,2,0,0,3,2,0,0,13,1,4,12
건강식품,6,5,0,1,3,0,0,0,8,6,1,0,4,7,3,0,0,24,0,9,12
주방가전,3,4,1,4,1,0,0,0,0,1,0,0,3,9,2,0,0,7,14,5,11
농산물,3,4,1,5,9,0,0,0,3,0,1,0,2,8,4,0,0,7,4,7,4
농산물,4,4,5,1,3,0,0,0,2,8,8,0,8,8,4,0,0,9,14,5,16
축산,3,4,4,2,7,0,0,0,4,1,7,0,5,6,2,0,0,7,17,6,9
농산물,10,3,0,1,7,0,0,0,0,0,1,0,3,7,2,0,0,9,5,1,13
농산물,4,4,1,5,9,0,0,0,2,9,7,0,0,2,4,0,0,7,7,8,18
건강식품,7,5,0,1,1,0,0,0,2,6,3,0,7,5,2,0,0,7,8,3,14
농산물,4,4,1,1,7,3,0,0,0,2,5,0,2,2,1,0,0,7,7,8,18
농산물,3,4,1,4,6,5,0,0,0,2,5,0,9,7,3,0,0,9,7,0,14
농산물,3,2,9,1,7,0,0,0,0,8,6,0,6,2,2,0,0,7,5,0,13
농산물,3,2,9,1,7,0,0,0,0,6,3,0,8,7,2,0,0,7,7,8,18
농산물,3,4,1,1,3,5,0,0,0,5,7,0,9,6,2,0,0,7,3,3,10
농산물,5,4,5,1,1,3,0,0,0,5,1,0,8,1,1,0,0,9,11,5,10
농산물,5,4,7,1,9,0,0,0,5,5,7,0,9,6,2,0,0,9,10,1,12
농산물,3,1,1,6,5,0,0,0,0,1,7,0,6,1,4,0,0,7,7,8,18
농산물,3,1,1,3,5,0,0,0,0,1,4,0,7,5,2,0,0,9,8,4,9
농산물,4,4,4,1,8,0,0,0,4,2,8,1,0,0,1,0,0,7,1,9,10
가공식품,35,5,0,1,3,0,0,0,6,8,4,0,4,1,1,0,0,17,8,6,7
기타식품,5,1,1,6,8,0,0,0,0,1,7,0,0,2,2,0,0,7,10,5,10
농산물,5,1,1,2,3,0,0,0,0,0,2,0,4,0,3,0,0,9,7,0,14
농산물,5,4,5,7,9,0,0,0,6,5,1,0,0,5,1,0,0,7,8,5,15
축산,13,4,3,7,1,0,0,0,1,3,1,0,6,6,2,0,0,7,8,5,16
건강식품,11,5,0,1,1,0,0,0,3,0,9,0,9,9,4,0,0,17,13,2,15
낚시,84,5,0,1,1,0,0,0,2,1,5,0,1,9,4,0,0,22,4,8,14
반려동물,3,5,0,1,1,0,0,0,3,1,8,0,8,9,4,0,0,16,0,1,7
기타식품,10,4,2,1,3,0,0,0,4,6,3,0,0,4,3,0,0,7,8,7,14
농산물,3,1,1,2,0,0,0,0,0,0,1,0,5,3,2,0,0,9,4,5,3
문화컨텐츠,5,5,0,1,1,0,0,0,4,3,5,0,4,9,1,0,0,17,15,0,9
농산물,3,1,1,7,1,0,0,0,0,0,4,0,9,7,1,0,0,7,7,8,18
농산물,3,4,1,3,9,0,0,0,1,0,2,0,6,8,2,0,0,9,7,0,14
농산물,4,1,1,3,8,0,0,0,0,0,7,0,3,7,1,0,0,7,7,8,18
음료,3,5,0,1,1,0,0,0,3,1,3,0,4,0,3,0,0,14,8,8,12
건강식품,3,5,0,1,1,0,0,0,4,2,9,0,1,0,3,0,0,10,6,1,11
농산물,4,2,8,2,6,0,0,0,0,3,1,0,5,1,2,0,0,7,10,3,6
농산물,3,1,1,7,1,0,0,0,0,3,1,0,2,4,4,0,0,7,7,8,18
농산물,5,1,1,6,8,0,0,0,0,1,7,0,0,1,4,0,0,9,14,7,10
농산물,7,4,3,1,1,3,0,0,0,5,1,0,8,4,3,0,0,7,4,7,4
농산물,3,1,1,1,7,0,0,0,0,1,3,0,6,7,1,0,0,7,6,9,21
농산물,5,4,1,4,6,5,0,0,0,2,8,0,6,6,3,0,0,7,4,7,4
농산물,4,2,8,2,3,7,0,0,0,1,6,0,2,9,2,0,0,7,7,8,18
농산물,3,4,7,1,3,0,0,0,5,0,0,0,9,5,2,0,0,7,8,5,15
출산/유아동의류,3,5,0,1,1,0,0,0,3,1,8,0,2,2,1,0,0,17,6,7,11
농산물,3,4,4,1,3,1,0,0,1,4,8,0,4,1,1,0,0,9,10,1,12
가공식품,3,5,0,1,3,0,0,0,6,3,4,0,5,5,2,0,0,17,3,6,12
농산물,9,4,1,2,7,3,0,0,0,1,2,0,5,1,3,0,0,9,10,1,12
기타화장품/미용,36,5,0,1,1,0,0,0,2,6,4,0,2,7,2,0,0,16,5,8,15
농산물,3,1,1,1,1,0,0,0,0,2,2,0,0,1,4,0,0,7,7,8,18
농산물,5,4,2,1,5,0,0,0,3,4,6,0,0,2,2,0,0,9,14,7,10
농산물,4,3,1,1,1,0,0,0,0,3,6,0,1,4,2,0,0,7,3,7,9
농산물,3,3,0,1,4,0,0,0,0,1,0,0,2,4,4,0,0,9,10,1,12
농산물,3,2,7,2,6,0,0,0,0,0,6,0,3,9,1,0,0,7,7,8,18
농산물,3,4,1,1,1,3,0,0,0,4,0,0,3,5,2,0,0,9,15,1,8
농산물,4,4,3,1,1,3,0,0,0,6,3,0,1,8,3,0,0,9,10,1,12
수산,3,4,8,2,5,0,0,0,4,4,7,0,1,7,1,0,0,7,9,0,17
농산물,11,4,1,1,3,3,0,0,0,0,3,0,9,5,1,0,0,9,13,8,8
생활가전,5,5,0,1,1,0,0,0,4,2,7,0,3,0,2,0,0,17,5,4,9
농산물,3,1,1,7,4,0,0,0,0,1,5,0,9,9,3,0,0,9,10,1,17
문화컨텐츠,4,5,0,1,1,0,0,0,3,1,9,0,3,3,4,0,0,17,15,0,9
농산물,14,4,1,1,1,3,0,0,0,2,6,0,8,4,2,0,0,9,8,7,9
농산물,4,1,1,2,6,0,0,0,0,1,4,0,2,0,1,0,0,7,3,4,17
농산물,3,4,2,1,1,0,0,0,7,6,4,0,9,0,3,0,0,9,10,1,12
농산물,3,1,1,3,2,0,0,0,0,1,1,0,5,1,3,0,0,9,14,7,12
지갑,3,5,0,1,1,0,0,0,3,6,8,0,2,0,3,0,0,17,6,5,11
농산물,3,4,4,8,1,0,0,0,2,0,5,0,3,6,2,0,0,7,7,8,18
음료,5,5,0,1,1,0,0,0,1,6,6,0,8,6,3,0,0,10,0,9,8
농산물,3,4,1,1,3,5,0,0,0,0,2,0,5,9,1,0,0,7,5,0,7
농산물,6,1,1,2,0,0,0,0,0,1,4,0,9,0,3,0,0,9,7,0,14
농산물,3,2,6,3,8,0,0,0,0,1,4,0,9,5,1,0,0,9,9,7,11
농산물,3,1,1,5,6,0,0,0,0,1,2,0,3,6,2,0,0,9,12,4,12
농산물,3,1,1,1,4,0,0,0,0,0,2,0,1,9,3,0,0,9,10,7,15
농산물,4,2,6,1,7,0,0,0,0,0,5,0,2,5,3,0,0,9,7,0,14
상의,3,5,0,1,1,0,0,0,5,4,4,0,7,2,3,0,0,24,0,5,11
건강식품,3,5,0,1,1,0,0,0,3,1,5,0,9,6,3,0,0,17,9,6,8
농산물,7,3,0,2,3,0,0,0,0,2,1,0,1,1,1,0,0,7,7,8,18
농산물,6,4,1,6,5,0,0,0,4,1,0,0,0,5,1,0,0,7,1,9,10
문화컨텐츠,3,5,0,1,3,0,0,0,9,0,2,0,9,8,2,0,0,10,1,8,14
농산물,4,1,1,3,5,0,0,0,0,1,1,0,3,1,4,0,0,7,3,3,10
농산물,3,4,1,1,1,3,0,0,0,2,1,0,3,1,3,0,0,7,14,5,14
농산물,5,4,1,1,7,1,0,0,0,2,4,0,1,6,2,0,0,9,10,5,3
농산물,3,2,6,4,7,0,0,0,0,0,3,0,1,2,3,0,0,9,10,1,12
